,product_title,ships_from_to,grams,quality,btc_price,cost_per_gram,cost_per_gram_pure,escrow,product_link,vendor_link,vendor_name,successful_transactions,rating,ships_from,ships_to,ships_to_US,ships_from_US,ships_to_NL,ships_from_NL,ships_to_FR,ships_from_FR,ships_to_GB,ships_from_GB,ships_to_CA,ships_from_CA,ships_to_DE,ships_from_DE,ships_to_AU,ships_from_AU,ships_to_EU,ships_from_EU,ships_to_ES,ships_from_ES,ships_to_N. America,ships_from_N. America,ships_to_BE,ships_from_BE,ships_to_WW,ships_from_WW,ships_to_SI,ships_from_SI,ships_to_IT,ships_from_IT,ships_to_DK,ships_from_DK,ships_to_S. America,ships_from_S. America,ships_to_CH,ships_from_CH,ships_to_BR,ships_from_BR,ships_to_CZ,ships_from_CZ,ships_to_SE,ships_from_SE,ships_to_CO,ships_from_CO,ships_to_CN,ships_from_CN,ships_to_PL,ships_from_PL,ships_to_GR,ships_from_GR
1471,1gr PURE COCAINE 89%-92%,NL  → WW,1,89,0.02806,0.02806,0.0315280899,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=654428.822947,http://lchudifyeqm4ldjj.onion/contactMember?member=DutchFLY,DutchFLY,40,4.86,NL,WW,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
334,0.5 G Cocaine Uncut-81.88% !!,FR  → WW,0.5,81.88,0.0273,0.0546,0.0666829507,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=223208.721846,http://lchudifyeqm4ldjj.onion/contactMember?member=lyso,lyso,17,5,FR,WW,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
486,"05/07 ""Clean Bolivian"" Pure Cocaine - 0.6Gr - +90%","FR  → FR, WW",0.6,90,0.02715,0.04525,0.0502777778,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=690479.612834,http://lchudifyeqm4ldjj.onion/contactMember?member=CocaParis,CocaParis,170,4.94,FR,"FR, WW",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
569,1 gr Uncut Cocaine 90% ***Top quality***Free Shipp,BE  → WW,1,90,0.02715,0.02715,0.0301666667,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=500975.768110,http://lchudifyeqm4ldjj.onion/contactMember?member=SeeBuyFly,SeeBuyFly,1,5,BE,WW,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1304,1GR UNCUT COCAINE  87-90%  ( FREE SHIPPING ),NL  → WW,1,90,0.02715,0.02715,0.0301666667,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=786606.992728,http://lchudifyeqm4ldjj.onion/contactMember?member=DrugsINC-NL,DrugsINC-NL,40,4.95,NL,WW,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3410,COCAINE .50 GRAMS OF MY NEW BATCH 90% RAW PERUVIAN,US  → WW,0.5,90,0.02715,0.0543,0.0603333333,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=209183.253782,http://lchudifyeqm4ldjj.onion/contactMember?member=avalanche,avalanche,540,4.86,US,WW,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1214,1G 88% Premium FISHSCALE Cocaine 🐠 ESCROW,GB  → WW,1,88,0.0271,0.0271,0.0307954546,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=888744.379204,http://lchudifyeqm4ldjj.onion/contactMember?member=ukwhite,ukwhite,190,4.88,GB,WW,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3534,Cocaine 75-80% ''Columbia'' 1 gr,EU  → WW,1,80,0.0268,0.0268,0.0335,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=56753.457402,http://lchudifyeqm4ldjj.onion/contactMember?member=Gloves,Gloves,40,4.9,EU,WW,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3288,> KWIKDRUGS  - 0.75G COCAINE ROCKETFUEL87%,GB  → WW,0.75,87,0.0264,0.0352,0.0404597701,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=730523.780597,http://lchudifyeqm4ldjj.onion/contactMember?member=KwikDrugs,KwikDrugs,580,4.96,GB,WW,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10,!!!!!INTRO OFFER!!!!! 1GR COCAINE 90%,NL  → EU,1,90,0.02577,0.02577,0.0286333333,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=406959.769875,http://lchudifyeqm4ldjj.onion/contactMember?member=Mister-Molly,Mister-Molly,90,4.63,NL,EU,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
146,"+++0,5gr Kokain 85% Fishscale Uncut+++",DE  → DE,0.5,85,0.02577,0.005154,0.0060635294,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=861349.378592,http://lchudifyeqm4ldjj.onion/contactMember?member=Obststand,Obststand,740,4.92,DE,DE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
244,"0,5 G ★★ COCAINE PURE UNCUT 90% ★",DE  → WW,0.5,90,0.02577,0.005154,0.0057266667,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=734611.583977,http://lchudifyeqm4ldjj.onion/contactMember?member=dutchcandyshop,dutchcandyshop,40,4.66,DE,WW,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
419,0.5g 85% Pure COCAINE,"GB  → GB, WW",0.5,85,0.02577,0.05154,0.0606352941,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=724383.726932,http://lchudifyeqm4ldjj.onion/contactMember?member=HouseOfDrugs,HouseOfDrugs,40,4.97,GB,"GB, WW",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
491,1 GR  Colombian Cocaine | Fishscale 90%+ TOPNOTC,"NL  → WW, NL",1,90,0.02577,0.02577,0.0286333333,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=288843.615001,http://lchudifyeqm4ldjj.onion/contactMember?member=deBijenkorf,deBijenkorf,130,4.91,NL,"WW, NL",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
498,1 GR Colombian Cocaine UNCUT90%★ INTRO OFFER,"NL  → EU, WW",1,90,0.02577,0.02577,0.0286333333,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=689971.264162,http://lchudifyeqm4ldjj.onion/contactMember?member=JoeyDalton,JoeyDalton,60,5,NL,"EU, WW",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
529,1 Gram First Class Colombian Cocaine 90%+,DE  → DE,1,90,0.02577,0.02577,0.0286333333,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=871755.485770,http://lchudifyeqm4ldjj.onion/contactMember?member=mrdrogenkommandant,mrdrogenkommandant,1700,4.89,DE,DE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
577,1 gram 92% uncut Cocaine [LABTESTED],DE  → WW,1,92,0.02577,0.02577,0.0280108696,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=375108.246364,http://lchudifyeqm4ldjj.onion/contactMember?member=total-drugs,total-drugs,100,4.76,DE,WW,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
587,1 gram Uncut Cocaine 86%,NL  → WW,1,86,0.02577,0.02577,0.0299651163,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=984694.858153,http://lchudifyeqm4ldjj.onion/contactMember?member=AmsterdamQuality,AmsterdamQuality,100,4.95,NL,WW,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1223,1G COCAINE 90% - Straight From The BRICK,NL  → EU,1,90,0.02577,0.02577,0.0286333333,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=811147.546027,http://lchudifyeqm4ldjj.onion/contactMember?member=DiscounterNL,DiscounterNL,70,4.76,NL,EU,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1347,1g COLOMBIAN COCAINE - UNCUT - 90% - WORLDWIDE,NL  → WW,1,90,0.02577,0.02577,0.0286333333,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=883021.258333,http://lchudifyeqm4ldjj.onion/contactMember?member=ChemExpress,ChemExpress,200,4.9,NL,WW,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3543,Cocaine 81% : 1 gr,NL  → WW,1,81,0.02577,0.02577,0.0318148148,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=347261.206113,http://lchudifyeqm4ldjj.onion/contactMember?member=Herbalife,Herbalife,290,4.96,NL,WW,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3952,Quality cocaine 1 gram 80%,"EU  → EU, US",1,80,0.02577,0.02577,0.0322125,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=234041.233429,http://lchudifyeqm4ldjj.onion/contactMember?member=Depanage,Depanage,160,4.9,EU,"EU, US",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4577,"✘0.5g PURE BUSINESS COKE (90%, Colombia)",DE  → EU,0.5,90,0.02577,0.05154,0.0572666667,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=148407.300778,http://lchudifyeqm4ldjj.onion/contactMember?member=FastGermanDealer,FastGermanDealer,700,4.97,DE,EU,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1224,1G COCAINE FLAKES 90% -JULY PROMO-,NL  → EU,1,90,0.02575,0.02575,0.0286111111,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=435506.696075,http://lchudifyeqm4ldjj.onion/contactMember?member=GreyGooseGlobal,GreyGooseGlobal,230,4.87,NL,EU,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3424,"COCAINE, 1gr, FISHSCALE, 80% PURITY --HIGH-QUALITY",EU  → EU,1,80,0.02525,0.02525,0.0315625,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=742839.318995,http://lchudifyeqm4ldjj.onion/contactMember?member=emdema,emdema,130,4.75,EU,EU,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1208,1G  FISHSCALE COCAINE-67% PURE-NDD-LTD,"GB  → GB, IE",1,67,0.0252,0.0252,0.0376119403,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=213699.112307,http://lchudifyeqm4ldjj.onion/contactMember?member=drugkingz,drugkingz,200,4.89,GB,"GB, IE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1291,1GR  UNCUT COCAINE   90%+  ((  SALE  )),NL  → WW,1,90,0.02489,0.02489,0.0276555556,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=274798.395765,http://lchudifyeqm4ldjj.onion/contactMember?member=FrankLucass,FrankLucass,540,4.89,NL,WW,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1456,1gr  Pure Uncut Cocaine  90%-92%,"NL  → WW, EU",1,90,0.02489,0.02489,0.0276555556,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=313988.875761,http://lchudifyeqm4ldjj.onion/contactMember?member=amsterdam2015,amsterdam2015,620,4.84,NL,"WW, EU",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1472,1gr PURE COCAINE 89-91%     ******LIMITED TIME DIS,NL  → WW,1,91,0.02489,0.02489,0.0273516484,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=548400.932871,http://lchudifyeqm4ldjj.onion/contactMember?member=Aliexpressss,Aliexpressss,310,4.74,NL,WW,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
